2.198607,0.516269,-0.105481,0.110018,0.090528,-0.100899,-0.055444,-0.032631,0.134585,0.233851,0.026761,-0.123215,-0.041227,0.075525,0.015801,-0.026504,0.035798,-0.045306,-0.08368,0.045624,0.026233,0.002201,0.021298,-0.055912,0.008045,0.045549,-0.033128,0.010209,0.000356,-0.061635,0.01884,0.025108,-0.024103,0.022241,0.006457,-0.02112,0.006487,0.003263,-0.012831,0.008839,-0.008839,0.012831,-0.003263,-0.006487,0.02112,-0.006457,-0.022241,0.024103,-0.025108,quinx
2.169984,0.581155,-0.132013,0.047768,0.05091,-0.156318,-0.04306,0.0775,0.096966,0.132678,0.014404,-0.087292,0.037074,0.100443,-0.051898,-0.040435,0.050501,-0.039671,-0.037253,0.010377,-0.007777,0.047975,0.031918,-0.037486,0.000662,-0.010185,-0.013612,0.037644,-0.010407,-0.041498,0.018463,0.0052,-0.024907,0.021759,0.00878,-0.0311,-0.005118,0.014877,0.015411,-0.002445,0.002445,-0.015411,-0.014877,0.005118,0.0311,-0.00878,-0.021759,0.024907,-0.0052,quinx
2.022084,0.391783,-0.026527,-0.002266,0.002297,-0.15708,-0.154248,-0.025021,0.12875,0.225996,0.019116,-0.219889,-0.102603,0.068213,-0.044385,-0.062908,0.094991,0.081655,0.008607,0.067686,0.045815,0.000412,0.043204,0.047942,-0.00594,-0.012086,-0.003835,-0.008823,0.038349,0.043251,-0.002811,0.010073,0.027397,-0.007756,-0.002063,0.020584,0.002265,-0.008233,-0.005826,-0.00191,0.00191,0.005826,0.008233,-0.002265,-0.020584,0.002063,0.007756,-0.027397,-0.010073,quinx
2.175297,0.20047,-0.034678,-0.15683,-0.173432,-0.012862,-0.098922,-0.149844,0.054278,0.034411,0.075745,-0.047038,-0.152555,0.031393,0.124077,0.117777,0.098237,-0.052527,0.006443,0.001276,-0.03723,-0.010556,-0.047968,-0.024362,0.017087,-0.015445,0.029354,0.020249,0.006635,0.017043,0.008003,-0.011786,0.000374,-0.010033,0.002646,0.020698,0.044745,0.028818,0.000841,-0.008558,0.008558,-0.000841,-0.028818,-0.044745,-0.020698,-0.002646,0.010033,-0.000374,0.011786,fruit
1.929062,0.517074,0.001088,-0.014288,-0.066731,-0.198197,-0.017674,0.109875,-0.092302,-0.175242,-0.017209,0.03687,-0.043224,-0.116695,-0.142886,-0.059294,0.045393,0.063971,0.095162,0.100486,0.014764,-0.037806,0.031454,0.037324,-0.017873,-0.000221,0.02638,0.00202,-0.021086,0.003644,0.012708,0.019581,0.031479,0.004511,-0.009251,-0.002333,-0.010332,-0.011057,0.006077,0.014738,-0.014738,-0.006077,0.011057,0.010332,0.002333,0.009251,-0.004511,-0.031479,-0.019581,tarsalis
2.365832,0.693208,-0.198607,0.020413,0.018589,-0.087845,0.019387,-0.003968,-0.023197,-0.011261,-0.019193,-0.001486,-0.023154,-0.011359,0.002843,-0.032769,-0.001114,0.002934,-0.025401,-0.01346,-0.005461,-0.026056,-0.01337,-0.00154,-0.022521,-0.026908,-0.018713,-0.038052,-0.019994,0.008226,-0.003704,0.01646,0.000464,-0.026371,0.014432,0.016486,-0.016415,0.013519,0.015193,-0.011075,0.011075,-0.015193,-0.013519,0.016415,-0.016486,-0.014432,0.026371,-0.000464,-0.01646,flies
2.19638,0.533177,-0.241081,0.035682,0.013735,-0.090664,0.004783,-0.016179,0.025727,0.037044,-0.043909,0.003384,-0.044812,-0.107237,-0.026886,0.024776,0.088778,0.142383,0.040683,-0.002187,0.031946,0.046776,0.019905,-0.008406,-0.005829,0.020991,-0.006565,-0.02579,0.032397,0.02908,0.00541,0.008164,-0.017156,-0.027157,0.01946,0.000461,-0.020176,-0.011207,-0.018131,-0.00682,0.00682,0.018131,0.011207,0.020176,-0.000461,-0.01946,0.027157,0.017156,-0.008164,tarsalis
2.203814,0.51968,-0.135393,-0.140903,0.051184,-0.060473,-0.102506,-0.027625,-0.000209,-0.075848,-0.071445,-0.007886,-0.082525,-0.099897,-0.075411,0.013026,0.068762,0.1521,0.030997,-0.043162,-0.017664,0.067413,0.007272,-0.032329,-0.008672,0.037317,0.006457,-0.026082,0.018278,0.021037,0.030451,0.013438,-0.012002,-0.031343,0.023519,-0.001873,-0.004908,0.001986,0.017956,-0.019914,0.019914,-0.017956,-0.001986,0.004908,0.001873,-0.023519,0.031343,0.012002,-0.013438,tarsalis
2.140229,0.446724,-0.064969,-0.065619,-0.100649,-0.019904,-0.042352,-0.096122,0.023865,-0.007147,-0.019305,-0.016144,-0.072994,-0.007746,-0.084808,-0.093842,0.146434,0.144994,0.092447,0.073115,-0.045946,0.04122,0.09808,-0.02776,-0.022684,0.04859,0.04833,-0.01508,0.000432,0.053308,0.03927,0.021892,0.0463,0.01842,-0.017173,-0.015696,0.006366,0.029208,-0.006077,-0.025161,0.025161,0.006077,-0.029208,-0.006366,0.015696,0.017173,-0.01842,-0.0463,-0.021892,tarsalis
2.125312,0.495742,-0.204323,-0.008593,-0.019618,-0.124286,-0.005619,-0.062761,-0.061827,0.023166,-0.074937,-0.093912,-0.054211,-0.09972,-0.072319,0.035442,0.120117,0.160123,0.0443,-0.046433,0.005357,0.057303,0.049528,0.015972,0.008595,0.037597,0.001833,0.015911,0.077351,0.029377,-0.000255,0.0485,0.014758,-0.01786,0.008765,0.029782,0.03358,0.008332,-0.016627,-0.002367,0.002367,0.016627,-0.008332,-0.03358,-0.029782,-0.008765,0.01786,-0.014758,-0.0485,tarsalis
2.170459,0.519716,-0.165351,0.030689,0.01352,-0.101957,-0.047863,0.010066,0.086811,0.082815,0.034706,-0.021627,0.004,0.038302,-0.104415,-0.014327,0.12901,0.031767,0.063169,0.029314,-0.067489,0.058674,0.052298,-0.062465,-0.005337,0.001408,-0.013815,0.001525,-0.001154,0.040609,0.014873,-0.005825,0.014981,-0.00746,-0.005086,0.011928,0.016292,-0.011783,-0.031425,0.002312,-0.002312,0.031425,0.011783,-0.016292,-0.011928,0.005086,0.00746,-0.014981,0.005825,tarsalis
2.037119,0.348032,-0.181468,-0.034536,-0.025923,-0.133473,-0.035892,0.005569,0.045966,0.074665,-0.054235,-0.0732,0.019506,-0.041581,-0.095016,-0.001033,0.115521,0.171573,0.121218,0.021443,-0.015586,0.028843,0.076776,0.023052,-0.054148,0.005176,0.038873,-0.024019,0.006657,0.066979,0.009481,0.001154,0.05547,0.009487,-0.033414,0.012058,0.008283,-0.020282,-0.022076,-0.01842,0.01842,0.022076,0.020282,-0.008283,-0.012058,0.033414,-0.009487,-0.05547,-0.001154,tarsalis
2.155503,0.607655,-0.127267,-0.097778,0.039695,-0.039104,-0.029183,0.004314,-0.011262,0.058756,0.038155,-0.060839,-0.007776,0.04126,-0.087342,-0.087745,0.074,0.109584,0.066468,0.042769,0.00471,0.00492,0.027955,0.005652,-0.011107,0.033144,0.007296,-0.029951,0.029917,0.020909,-0.016166,0.040952,0.05535,-0.01922,-0.028464,0.004988,0.005893,-0.001803,0.000636,-0.003533,0.003533,-0.000636,0.001803,-0.005893,-0.004988,0.028464,0.01922,-0.05535,-0.040952,tarsalis
2.119798,0.576723,-0.071284,-0.135494,-0.002514,-0.013777,-0.029641,0.045104,0.075961,0.053603,0.003539,-0.021043,-0.035341,-0.025045,0.016715,-0.045997,-0.000488,0.123704,0.069674,-0.0689,-0.029227,0.040633,0.028015,-0.01775,-0.027368,0.003076,-0.000423,0.000691,-0.019225,-0.011434,-0.011944,0.010236,0.018345,-0.001874,-0.034861,-0.014036,0.002549,0.009244,-0.010881,-0.028121,0.028121,0.010881,-0.009244,-0.002549,0.014036,0.034861,0.001874,-0.018345,-0.010236,tarsalis
2.166504,0.394555,-0.093949,0.095697,-0.061854,-0.122867,0.013425,-0.059204,-0.037906,0.025456,-0.045569,-0.043865,-0.029208,-0.032316,-0.109747,-0.09355,0.081125,0.164848,0.153501,0.073279,-0.046006,0.017444,0.108584,0.01224,-0.034516,0.038222,0.062335,-0.001288,-0.002199,0.058974,0.031699,-0.00589,0.070365,0.050239,-0.042192,-0.003175,0.0165,0.01069,-0.003601,-0.034448,0.034448,0.003601,-0.01069,-0.0165,0.003175,0.042192,-0.050239,-0.070365,0.00589,tarsalis
2.114363,0.568817,-0.149695,-0.034619,0.050848,-0.047646,-0.021062,0.001711,0.02925,0.023023,0.022446,0.031985,-0.027564,-0.084077,0.016562,0.033344,0.014379,0.12066,0.048953,-0.056899,0.015693,0.055138,-0.003701,-0.005794,0.002357,0.010534,0.012503,-0.002229,0.012298,0.011332,-0.006793,0.006145,-0.002542,-0.010499,0.000031,-0.001324,-0.0047,0.005436,0.009565,-0.005345,0.005345,-0.009565,-0.005436,0.0047,0.001324,-0.000031,0.010499,0.002542,-0.006145,tarsalis
2.145692,0.594098,-0.148308,-0.037604,0.050002,-0.043563,-0.026856,-0.0068,0.040256,0.033115,0.003471,0.020937,-0.019027,-0.072723,0.029637,0.040337,0.005997,0.098622,0.035205,-0.068845,0.008262,0.038053,-0.018245,-0.006736,0.00232,0.000526,0.004521,0.002038,0.015299,0.004346,-0.012564,0.009043,0.002025,-0.007024,-0.007117,-0.002474,-0.003334,0.004236,0.009501,-0.002043,0.002043,-0.009501,-0.004236,0.003334,0.002474,0.007117,0.007024,-0.002025,-0.009043,tarsalis
2.15235,0.588695,-0.098031,-0.083633,0.028109,-0.030088,-0.027488,-0.001181,-0.004463,0.027336,0.005312,-0.071992,-0.040513,-0.00746,-0.025874,0.066251,0.161998,0.0838,-0.037718,-0.025918,0.055037,0.036894,-0.012692,0.00518,0.010774,-0.013206,0.01666,0.040378,-0.014787,-0.009872,0.037982,-0.022309,-0.058917,0.008954,0.019717,-0.019487,-0.009392,-0.00142,0.012233,0.016071,-0.016071,-0.012233,0.00142,0.009392,0.019487,-0.019717,-0.008954,0.058917,0.022309,tarsalis
