mfcc_1_mu,mfcc_1_sd,mfcc_2_mu,mfcc_2_sd,mfcc_3_mu,mfcc_3_sd,mfcc_4_mu,mfcc_4_sd,mfcc_5_mu,mfcc_5_sd,mfcc_6_mu,mfcc_6_sd,mfcc_7_mu,mfcc_7_sd,mfcc_8_mu,mfcc_8_sd,mfcc_9_mu,mfcc_9_sd,mfcc_10_mu,mfcc_10_sd,mfcc_11_mu,mfcc_11_sd,mfcc_12_mu,mfcc_12_sd,mfcc_13_mu,mfcc_13_sd,sex,digit
2.7135963888889,2.7515452787481,-1.8813788333333,1.0621859046021,-0.51024930555556,1.0452590445051,-0.88537983194444,1.1246106775576,-0.69755416666667,0.70539517455244,-0.27281863888889,0.43986227606542,-0.68247359444444,0.70959752382948,0.28180582222222,0.59929582988534,0.014252241944444,0.43743253380908,0.13644365305556,0.18423072699029,-0.37923491666667,0.428541639306,-0.16142210277778,0.4994508975939,0.21038238888889,0.36626494725815,male,3
3.5036815555556,1.0839838970759,-2.6692177777778,0.50367954331163,-0.273638,1.3153075646498,-0.99728808888889,0.81775032806012,-1.3886835111111,0.76160703191912,-1.1219644444444,0.79508855946312,-0.65915848888889,0.41911343453595,-0.45717852355556,0.75728011643861,0.21812221555556,0.37527365768809,-0.60104813333333,0.39557118303703,-0.49782291111111,0.48436633066636,-0.4384396,0.37583079076422,-0.0062835888888889,0.35332889060624,male,8
1.7964540238095,2.2828424442998,-2.0614945238095,0.84564718306159,0.30114902380952,0.85889140118933,-1.665329047619,1.4219786139555,-0.94294307142857,0.45069662072029,-1.1439221904762,0.7989791953931,-0.26546926190476,0.68805495526327,-0.50836626190476,0.81244558836879,0.09386669047619,0.35591242553534,-0.011023047619048,0.3984355060147,-0.10214861904762,0.66523125618883,-0.71348897619048,0.61477751963506,-0.18557521428571,0.44793059145265,male,3
2.1803914565217,3.2087369086538,-3.5671297826087,3.1628021045864,0.079332608695652,2.0578642539583,-0.77181545434783,1.3694960721342,-0.47042132608696,1.227782735452,-0.59577182391304,0.61577764083675,-0.34848886,0.78178685375486,-0.28684995869565,0.68217193716914,-0.20663895434783,0.63671065544725,-0.13132080434783,0.49249263318965,-0.099775826086956,0.77007873587209,-0.16176202173913,0.62190116719007,-0.16541554347826,0.4222340534242,male,6
0.63072965909091,2.806104528656,-2.0775088636364,0.81255295084303,-0.21785205568182,0.84091172634055,-1.3998565227273,0.86999010156141,-1.0273322727273,0.71888966819532,-0.62438468181818,0.79223473189031,-0.22617332727273,0.48845264946811,0.070653113636364,0.43785183331025,0.24728163,0.36099393800679,-0.046934361363636,0.33511949687673,-0.50627221363636,0.65352612833874,-0.057148977272727,0.28967283036051,0.084784474159091,0.33302070322801,male,3
1.9719183333333,2.2339720684882,-4.1444900714286,2.4625419742349,-0.7721820952381,1.6369194229169,-1.393315952381,1.267758932143,-0.34126995238095,0.90564030234102,-0.53140954047619,1.068457063596,-0.20244378571429,0.68130408423676,0.0081218095238095,0.56298944404019,-0.10704337619048,0.40945647427684,-0.35851355238095,0.72784412949717,-0.049827969047619,0.44519540335647,-0.099185533333333,0.34392850301051,-0.15121004761905,0.66736044573703,female,0
3.8639399777778,2.3135939876373,-5.5833555555556,2.2226673719811,-0.33044289777778,0.92091271344161,-2.0443968888889,0.95741633630847,-2.1648215555556,0.58668323491739,-0.88063015555556,1.0332925568783,0.7937978,0.85027908565343,-0.32771142222222,0.87054976356483,-0.42018644888889,0.5611384586314,-0.75053035111111,0.62628511269341,-0.52589957777778,0.51775406848273,0.10401928888889,0.68525773853018,0.23491427333333,0.66874538291577,female,1
3.76166,1.5527621373649,-2.0929356097561,1.0707624340606,-1.1110066341463,1.061137203331,-2.1277934146341,0.72585575600454,-0.074238559512195,0.4792572242309,0.70733446341463,0.57914847671152,0.44192599864878,0.41141045485981,-0.016829458536585,0.40325164958089,-0.1598802195122,0.58784181906686,-0.5868563902439,0.65917599667051,-0.65155158536585,0.35717023763432,-0.66409746341463,0.51894256462739,0.024381148780488,0.33070731175938,male,4
4.2129063636364,2.9803956498143,-3.8051636363636,1.783336661365,-1.7095956818182,1.8906391246065,-1.9643279318182,1.1910712666071,-0.24984797727273,0.87448150963722,0.059735045454546,1.0931789275205,-0.26343563636364,0.64756509059108,-0.5888215,0.58245185784635,-0.088671593181818,0.50089310119119,-0.56993336363636,0.59485168461972,-0.79181565909091,0.69483496188846,-0.35808,0.48043782832367,0.044146315909091,0.35763500972235,male,7
2.2153138235294,1.309497583348,-3.7391735294118,1.9439590697562,-1.1466494117647,1.1145532128218,-1.4655132352941,0.91014189242919,-1.4492226470588,0.62631953935065,-0.67011058823529,1.0808520324805,0.086940791176471,0.66163123764445,-1.1351368235294,0.48736173482637,-0.50055615882353,0.60908028775422,-0.80726788235294,0.60097815125773,-0.62978831764706,0.53775962889308,-0.13790958823529,0.5907861559273,-0.41211080882353,0.41568204772458,female,1
0.038497736842105,1.9001943553584,-3.9019473684211,1.5117764901523,-0.59185631578947,1.0326171751082,-0.99115892368421,0.77751518111692,-0.24674286842105,0.74984093731538,-0.17185522894737,0.79393407094488,0.038119552631579,0.41983501842282,-0.29522931578947,0.65114870366571,-0.047629973684211,0.43696305341193,-0.28159142105263,0.61621324124171,0.035357415789474,0.44599837423865,-0.12405223421053,0.47173661020779,-0.257804,0.42938484585963,female,9
3.436608974359,1.3636299932839,-1.9669435897436,0.52344775155956,-0.74000558974359,1.0856204213878,-2.5582787179487,1.3896285873556,-0.99546666666667,0.76944648699073,-0.077775579487179,0.50646983738299,-0.36743856923077,0.44496504003683,-1.0914502564103,0.49497561824691,0.0070394358974359,0.27605891190495,-0.0079742897435897,0.40317526570644,-0.70821102564103,0.54579786577645,-0.99471428205128,0.43923451477962,-0.46014835897436,0.32707285755306,male,4
1.7001436458333,2.6463221651134,-2.4695604166667,0.92122316117612,-0.39566166666667,1.547989040553,-1.2916300833333,1.1040819471168,-1.3480119166667,1.1422140889922,-1.2236718125,0.82540364716401,-0.1670183125,0.85975936721109,-0.60756115625,0.60231071437482,-0.56177906875,0.50146165780726,-0.80405110416667,0.5745114690816,-0.31166693354167,0.66439435181442,-0.48899418333333,0.77014933381621,-0.55648658333333,0.55680057240373,female,3
1.646648372093,2.7290852535176,-3.0913837209302,0.99666283233744,-0.22847534883721,1.6384986392091,-0.61051887209302,0.77250860424684,-0.81783808837209,0.66691396484059,-0.92610772093023,0.80731922935825,-0.47513297674419,0.59951732118001,-0.83813523255814,1.0490291074572,-0.39983882139535,0.69203307767352,-0.86222581395349,0.57411269150339,-0.27609458139535,0.44711953741686,-0.21820459302326,0.44177901959543,-0.42244511627907,0.34969641548975,female,2
-1.1197028571429,2.6794127609476,-3.2167828571429,1.1923098397614,-0.061619457142857,0.96791325544996,-0.94791348571429,1.1645546412022,-0.610986678,1.0420386032809,-0.35422698285714,0.74434893706877,0.14997421142857,0.56056661280857,0.10625568571429,0.70962270067393,0.071625428571429,0.43996411107468,-0.19817363428571,0.66083420576322,0.11082137142857,0.54102585586231,0.032533942857143,0.35474833778134,-0.15901264,0.6376927741305,female,0
-0.4776774,2.0283193455326,-3.8124575,1.7553946380925,-0.027174125,1.2609597120286,-0.2490496,1.2205940177517,0.397961925,1.0375866160721,-0.50634185,0.65588192559075,-0.0389624275,0.62979568728398,-0.123377175,1.0963998291911,-0.035282225,0.51857182470727,-0.451490325,0.58517758080049,-0.219031875,0.58528172948975,-0.1870325,0.5405306895914,-0.2404325425,0.52041188352399,female,5
2.3898106521739,2.7129809937349,-3.5805282608696,0.8584714704087,-0.84597365217391,0.89694442771431,-1.9429219565217,0.93460889444083,-1.2023011304348,0.59520461049752,-1.610988673913,0.87920810213411,-0.17036652173913,0.70011676996011,0.16716984782609,0.43269763834275,-0.34550745434783,0.38155697148789,-0.68738307173913,0.55857493942864,-0.46423739130435,0.72928755616112,0.03552802173913,0.44144482021138,-0.60267306521739,0.97319127711727,female,3
4.5956415151515,2.3301706980601,-4.558103030303,1.1332632413668,-3.4052817575758,1.9279309836125,-2.1281654848485,0.89033929498591,-0.25676442424242,0.73851486816596,-0.31877466666667,0.61483241938984,-0.54523289090909,0.59370066431151,-0.42507993939394,0.50147175103815,-0.9728156030303,0.66473996414517,-0.7392293030303,0.49908261696148,-0.64850106060606,0.49372896039131,0.26596617878788,0.43368951252303,-0.24066812121212,0.38406130259001,female,7
-0.033139791666667,3.3339996195689,-3.3769958333333,1.4023051338122,-1.0216671458333,1.8573169771607,-1.1739113958333,0.89477722534287,-0.0065085833333333,0.83528696461924,-0.30716570833333,1.0953742384784,-0.61040495833333,0.89678791307512,0.0450385625,0.75297189062676,-0.30605645833333,0.60027747039032,-0.16082119583333,0.60775546047334,0.202849858125,0.39253605322058,0.10578966666667,0.47043468409203,-0.22427385416667,0.38039075579319,female,5
0.5943251,3.0228342788498,-1.350782975,1.0341149993834,0.2957195,1.700815828282,-0.428811375,1.477919689647,-0.6995012,0.91352405681687,-0.501868,0.5418957903195,-0.498144175,0.38208644546149,-0.7220894025,0.66089445965811,0.3583796,0.47575510529934,-0.6589146,0.62946097022277,-0.3332006,0.86761190301724,-0.07516108125,0.45161872886157,-0.1694466,0.36654669399681,male,2
1.1484736363636,1.5928043930897,-2.1247065909091,0.71645265910642,-0.54010579772727,1.0012604336139,-1.6171627272727,1.0830900407806,-0.25444925,0.57090125157123,-0.14947539772727,0.54715168666715,-0.245966,0.41931292039603,-0.47730627272727,0.3933958381864,-0.010838113636364,0.32535216239856,-0.14082462954545,0.20149741982497,-0.49120529545455,0.47831621874316,-0.27907241136364,0.34604058787972,-0.055331661363636,0.39676578927832,male,4
1.6345657333333,3.4481321070394,-3.3002488888889,1.0487900950084,-0.32098288888889,1.768499103705,-1.2546227111111,1.227760376387,-0.83789237777778,1.2070365551779,-0.67745586666667,0.83759470131062,0.0925106,0.6084456451628,-0.11428028888889,0.63590264229025,-0.43640289644444,0.65341244363494,-0.2340806,0.70907770096461,0.27576566222222,0.63374707655312,-0.16713155555556,0.35137677892804,-0.10044804444444,0.59614347135877,female,6
3.1724726666667,2.8294936574217,-5.4728784313725,1.3163964223999,-0.97836058823529,2.2449239735993,-1.8108956078431,1.2542749635277,-0.43684070588235,1.0746808587905,-0.71753490196078,1.0354019223997,-1.1166903529412,0.86535284826824,-0.53969578431373,0.84982601548461,-0.66538068627451,0.49305670017334,-0.22208120196078,0.4378274452269,0.08492537254902,0.44855934957451,0.6394841372549,0.60518251986915,0.76984847058824,0.90366177801617,female,9
3.6801222432432,1.8791595279512,-3.3586251351351,2.7609530538856,-0.99436162162162,1.7056794144183,-1.5503126216216,1.363712176109,-2.0759410810811,0.78782727514582,-0.83651567567568,1.1853363257354,-0.058827659459459,0.9298646578687,-1.0227142432432,0.54402572648476,-0.87730505405405,0.64403168359781,-0.55206945945946,0.61866804044655,-0.83172186486486,0.67168034270896,-0.094911048648649,0.36560040252442,-0.58338925405405,0.44816724431756,female,1
0.23071540625,2.1537436478369,-3.994635625,2.9641698039227,0.4964065625,1.8945501350001,-0.97651875,1.0555002626739,0.72835909375,0.97392126035961,-0.02945840625,0.59924125674034,0.002488940625,0.39968870103507,0.1198997125,0.79732347721333,0.41261356875,0.51142812329883,0.1166231875,0.63333329634445,-0.2074740625,0.53254746593249,0.22314003125,0.50319563615193,0.0557775875,0.43735654851714,male,5
3.0853564864865,2.286632262827,-4.8193351351351,1.1311996669922,-2.9157304594595,1.8854584762511,-2.1370127027027,0.88768424636317,-0.61358110810811,0.74924662451594,-0.22788794594595,1.0321171298771,-0.60143545945946,0.6860471259784,-0.10444237837838,0.53167836536557,-0.56569708108108,0.53742764548242,-0.64615108108108,0.3840209227604,0.20803989189189,0.39083878405247,0.14338654054054,0.54604008266054,-0.34390624324324,0.47555869259142,female,7
1.2434665,1.2942503294862,-3.555908,3.1658517907617,-0.1657473,0.83109192108527,-0.90338926666667,0.71411188274737,-0.20529016666667,0.79894685739366,-0.4190812,0.45081999158743,-0.21106611333333,0.8034905166955,-0.33609923333333,0.61940927799394,0.55759893333333,0.3295593785941,0.12991323333333,0.37948894799029,0.082304643333333,0.41904486904966,0.058207466666667,0.51057884756544,-0.00975293,0.4241021831208,male,0
3.9685104347826,3.2128756950358,2.0880795652174,1.9146454724967,1.0073686521739,1.3067018126892,0.62945917391304,1.1832587796774,-0.49099367391304,0.9380515982089,-1.044678826087,1.0098153977019,-0.47470610869565,0.6196113880977,0.42582719565217,0.52367065199598,0.44557015217391,0.54039411719202,-0.0043137717391304,0.52247155964178,-0.53735276086957,0.92023542823286,0.57541256521739,0.42889159817085,-0.48881344130435,0.69000806397757,male,6
1.29303625,2.231505001046,-3.252915,1.0977736853628,-0.0281632,1.3997203305654,-0.89678185,1.3743428096304,-0.292627275,0.800055729651,-0.671681,0.58786622857926,-0.120494025,0.38267092562628,-0.6911142275,0.68404430429076,0.0185132,0.35313869532892,-0.2318813,0.44036290707172,-0.4474218925,0.69166795184343,-0.4861378675,0.61533807277365,-0.329416075,0.38524406086398,male,9
2.1438614242424,1.1489623308302,-4.4186606060606,1.5939440317423,-1.5095553030303,0.96260076387306,-1.5150676333333,0.81365328520956,-1.1603044242424,0.9065803460783,-0.68099251515151,1.1603707549178,0.089744804545455,0.50513227706535,-0.68111173636364,0.53642087280053,-0.55263584848485,0.46886157478275,-0.63328433333333,0.71372118700362,-0.22169745454545,0.40799755564108,-0.22879203030303,0.70978997543945,-0.26440117878788,0.40821972724595,female,1
1.7941909375,2.5048926561598,-3.48850625,1.410065686621,-1.05397375,2.2813305094146,-1.54286459375,1.6102988434165,-0.642781,0.98283443589094,-0.48379765,0.64569894751951,-0.26272221875,0.53364195827655,-0.6300720625,0.84704567281733,-0.590908540625,0.61007745063523,-0.46785575,0.75227098886301,-0.4864175,0.69351343682909,0.052555,0.49734006948214,-0.46643309375,0.50824559092771,female,9
1.8693266666667,1.1031506792338,-3.5914871794872,1.6149143097342,-0.66381312820513,1.1567550883099,-1.3585792051282,0.93019895432018,-1.1759174358974,0.67831575679509,-0.73266025641026,0.97070585570762,-0.036981323076923,0.62941666457503,-1.17695,0.66018509401453,-0.50722441282051,0.57621260743969,-0.968943,0.43765529120525,-0.47489956410256,0.42118958969242,-0.25309579487179,0.67033208923795,-0.32691338461538,0.38811800211524,female,1
2.9043764705882,1.2466769106093,-3.5473641176471,2.1833167649811,-1.6532971176471,1.787577339236,-1.8579917647059,1.1126195945538,-1.7524158823529,0.66824253008354,-0.14725697058824,1.0980219675832,0.019506370588235,0.7966728608237,-0.60309582352941,0.79210308688607,-0.90373997058824,0.73265052652923,-0.72956839705882,0.61668830515983,-0.29979547058824,0.58540541905419,-0.23203535294118,0.50770904268934,-0.47557967647059,0.4496966114841,female,1
2.119570625,2.3487806973086,-3.40266875,1.0747784011244,-0.895093125,1.4392359490921,-1.72330525,1.4041659042812,-0.34364203125,0.7248758765695,-0.34109055,0.83988316373904,-0.37738021875,0.50371547346591,-0.90071096875,0.66038428175644,-0.31712539125,0.33235564199353,-0.515075703125,0.4352495187244,-0.2263880625,0.45652185632494,-0.1449663875,0.46255080752611,-0.40647069375,0.34704207165367,female,9
2.6933838235294,2.000637816352,-3.2872323529412,2.0823147197743,0.73121126470588,0.65869781122755,-0.66985041176471,0.70475089568188,-0.33198927647059,0.71263673381281,-0.80314888235294,0.64152168041773,-0.16956655970588,0.64581601963487,-0.55926741176471,0.66080720236145,0.39963473823529,0.34531977058398,-0.28692847352941,0.30287833667399,-0.43611464705882,0.51911539442752,-0.47385829411765,0.39292596685564,-0.12096756176471,0.28192184526664,male,9
1.8563897209302,3.2072671566524,-3.7045093023256,1.1237985468343,-0.82045444186047,1.1916261636764,-1.8106744186047,0.81930568153859,-1.606054372093,1.0617988256984,-0.94802918604651,0.92457329788541,-0.20972583953488,1.0033036099002,0.13275123023256,0.77461461442427,-0.64502070930233,0.54607290679369,-0.63419062790698,0.5606813403387,0.15494553488372,0.64075462905536,-0.28766720697674,0.59688954387375,0.055039395348837,0.64507206868031,female,3
0.47647815789474,3.0281614138519,-3.6891763157895,1.9193642400592,0.48982973684211,1.5734730691865,-0.36990257631579,1.4282480928853,-0.36036921052632,1.0130995026867,-0.9208697,0.92893352846601,-0.17052623684211,0.68864938927258,-0.59224834210526,0.7715969269645,-0.015175868421053,0.5039333531401,0.14580690526316,0.35370825075883,0.0084305263157894,1.1181605794008,0.16086360526316,0.46511235189816,-0.022550412631579,0.4180291763711,male,6
2.769675,1.2260257538931,-3.2117973684211,1.1991427877944,0.60654947368421,0.88480890170509,-0.74865959736842,0.88337045545233,-0.40946547368421,0.7933483371841,-0.86908681578947,0.6398600563536,-0.24092692105263,0.50896336459267,-0.69779528947368,0.79970217923342,-0.042404013157895,0.35391022959202,-0.51759481578947,0.35788210317291,-0.094789521052632,0.63006406730653,-0.22388680526316,0.44223215113236,-0.17872505263158,0.33635572003147,male,9
-1.1000748409091,2.2913658634216,-1.9892820454545,0.82053138692274,0.79446118181818,1.1489593204786,0.10261529545455,0.68703047946571,-0.31660135454545,0.73346906482214,-0.83505022727273,0.72486007301563,-0.51252279545455,0.42861580693482,-1.1256853522727,0.63598367002298,-0.33935868181818,0.75218393767336,-0.43450729545455,0.48153296391645,0.43666810227273,0.31754437434507,0.35251009090909,0.33081223274814,-0.26251797727273,0.31907788425901,female,2
1.3379192777778,3.2150003976745,-2.3027138888889,1.1644985282546,-0.061261944444444,1.9877545092793,-0.36296552777778,1.0178226868481,-0.65284777777778,0.75389992007896,-0.76448254444444,0.85610112427195,-0.71499693333333,0.43306177463272,-0.90401400277778,0.78412226501356,-0.13889780555556,0.36902837380228,-0.89400394444444,0.71163376748351,-0.89752061111111,1.061492729371,-0.42395863333333,0.70524020377366,-0.27813777777778,0.284521896792,male,2
5.4005421428571,1.6800418889205,-4.0447942857143,2.0337571252583,-0.29050171428571,1.5029985263,-1.6284158571429,1.1599084360762,-0.66699228571429,1.0824053233321,-0.70176865714286,0.37943341870267,0.093059228571429,0.49762973026447,-0.7089012,0.59039946858362,0.036700845714286,0.35097716216552,-0.22829891428571,0.38046155584188,-0.53291623428571,0.63078614202575,-0.86996217142857,0.80933461051062,-0.034187114285714,0.34641640913838,male,9
4.8147038780488,2.9254893718116,-3.2082316829268,1.0711374972597,-2.1688919512195,1.5885418959755,-1.8328909756098,0.95778023827661,-0.31200352682927,0.67215292730418,-0.049615712195122,0.67632973316809,-0.85553197560976,0.87400385870322,-0.72976273170732,0.68501975470123,-0.71436751219512,0.68426721260955,-1.0494043658537,0.61850400424564,-0.37605337804878,0.53432504863194,-0.23591815121951,0.44596645783326,-0.28588804878049,0.5549454496208,female,4
1.9229690909091,1.2559056472526,-3.3833272727273,1.0388007138399,0.31221347272727,1.5687355805922,-1.2253010909091,0.71096359904946,-1.8311563818182,0.99726809762088,-1.2943929090909,0.46617188830135,-0.54311376363636,0.64426817542627,-0.72351989090909,0.5352047717987,-0.1890815,0.36739639384756,-0.52146758181818,0.45742959482195,-0.27143650363636,0.35616096922391,-0.37496165636364,0.39807389475901,-0.42149856363636,0.39203136593732,female,8
1.357969075,1.3504850404906,-3.50349,0.465938689529,-1.4852697,1.2149910087702,-1.988768025,1.0709504046031,-0.20162315,0.62466068748047,-0.3035732,0.57778258714677,-0.449991075,0.44109861793517,-0.436668035,0.54954049454972,-0.546926475,0.32676288593726,-0.68403175,0.33953256972555,-0.195929725,0.3951605128637,-0.19520882,0.34890017654268,-0.5011223,0.29840813345703,female,4
1.3242382222222,2.5368661471914,-4.6684204444444,2.1369573275851,-0.49851511111111,1.6644403725665,-1.43907192,1.4205740316684,-0.15023791111111,1.2044899418071,-0.65927251111111,1.0468538109258,-0.53479802222222,0.96044629349984,-0.1654302,0.65473239754797,-0.042847544444444,0.46821265723759,-0.29440948888889,0.73319980645735,-0.17487742222222,0.4951086643823,0.17173300888889,0.31117938508742,-0.0093332222222223,0.65197524165647,female,0
0.720036,2.4266645999631,-3.5050475,2.1849254960968,0.770042325,1.5460897005136,-0.77073,1.4884448734216,-0.099882125,1.0470958805459,-0.637750375,0.92676911059451,-0.294186675,0.79724763587462,-0.23314805,0.76489344816301,0.04457943,0.58282609720993,0.396776275,0.36935022897482,-0.1083085,1.0572285598856,0.349302825,0.49768116989308,0.014909275,0.40070854665024,male,6
0.72056913636364,1.6090694810294,-2.4352040909091,0.59963694553196,-1.0408217727273,1.2831546040852,-2.0341789318182,1.497306009579,-0.02697225,0.44809386041518,0.22877319772727,0.55933011656298,-0.34983744772727,0.40886727141434,-0.95237879545455,0.37128740803591,-0.15724890909091,0.30203928972465,-0.36321772727273,0.2994582661824,-0.60569059704545,0.30380418912458,-0.075659229545455,0.40423234499687,-0.23454789977273,0.28089513140051,female,4
1.3102138095238,3.8280314080658,-3.2831673015873,1.0907999791928,-0.84929995238095,1.7762790965434,-1.2410088253968,1.1091320564216,-1.0083915238095,1.1512028591975,-0.92208052380952,1.0399508608105,-0.2588336031746,0.99163322384778,0.023841168253968,0.45690514510658,-0.32322811111111,0.64536011044218,-0.49912063,0.66739815285635,-0.20845687142857,0.6209208519132,0.14303456507937,0.56574143835431,-0.34257463031746,0.92887790868197,female,3
3.4378829545455,2.9988570662804,-3.4282204545455,1.5323340913574,-1.1200547727273,2.0255648318718,-1.6645527272727,1.2135602393636,-0.13189062727273,0.6904588808278,-0.35509079545455,0.89377108728368,-0.27886997727273,0.56761351502387,-0.33425890909091,0.55324626534322,0.010443090909091,0.47821062430585,-0.37939079545455,0.44242507256856,-0.75517086363636,0.59238583329274,-0.37042695454545,0.44829127159176,0.1158585,0.39707887319109,male,7
2.7252956129032,1.9052437185869,-3.6752451612903,0.73686135512058,-2.4252003225806,1.7292278229715,-2.2207143225806,1.0879092776801,-0.59739964516129,0.67743347318426,-0.73996280645161,0.78225306817153,-0.72755116129032,0.51306879001246,-0.69527351612903,0.55919106934057,-0.34672893548387,0.3900698485776,-0.82011387096774,0.45918145653295,-0.34936090322581,0.33439777824084,0.3279065483871,0.71716380173569,0.12645325806452,0.52830321422755,female,7
0.30949464285714,3.5053616537257,-3.3155806910714,3.1068736576976,0.69569303571429,1.2822207184551,-1.2608971428571,1.8564236335749,-0.22377483625,1.2717365345492,-0.25174267857143,0.67337515528708,0.239419975,0.59630016889056,-0.43218003571429,0.83836264036422,0.054193144642857,0.53231191082419,0.011833017857143,0.46478558549325,0.24931187678571,0.77092596031354,-0.096181571428571,0.69778854240962,-0.039112378571429,0.36627060415492,male,6
1.4009978947368,3.3780359916597,-1.9789568421053,1.4964225593203,0.58167818421053,1.4085965293529,-0.45512342105263,1.0008853483302,-0.235952,0.60807720830366,0.046527289473684,0.49356710584414,-0.0122405,0.67416020877821,0.26248686842105,0.70950605677164,0.041947789473684,0.63270207761358,-0.23096184210526,0.45520968010846,-0.59951721052632,0.41803052299476,0.21422229210526,0.42604618199429,-0.053569631578947,0.31450014085248,male,2
